post_id,post_text,post_url,time,likes,shares,comments
1.13727E+15,"Emart đang sale bánh trái dâu còn 32-56K thui nè Thợ Săn Sài Gòn! ới ! Tranh thủ nèee 😍

#via #ThosanSG",https://m.facebook.com/groups/thosansaigon/permalink/1004600573746156/,2022-02-22 20:20:33,121,7,50
1.09454E+15,"MỘT QUÁN CÀ PHÊ MÀ BẠN KHÔNG THỂ BỎ QUA TRONG NOEL NĂM NAY 🎄🎄

DORYO
📍 27 Nguyễn Văn Lượng P17 Quận Gò Vấp
💸 29-49k
⏰ 7h30 - 22h30

🍃 Một quán cà phê tone trắng mà bạn không thể bỏ qua trong năm nay. Toàn quán được bao phủ bởi tone trắng pha chút màu của gỗ làm quán tây lắm luôn. Đã vậy buổi tối mà đi ngang qua sẽ thấy quán sáng cả 1 góc trời nha

🍃 Về món nước và bánh ở đây thì mình thấy giá và bánh khá hợp lí, bình ổn so với tất cả các quán. Đồng thời quán đã có nhiều góc check in, nay lại trang trí noel nên check in không hết luôn nha. Ở đây có món bánh bắp mình thấy thơm mùi trứng sữa ăn ngọt và béo rất vừa phải

🍃 Vào quán này mang lại cảm giác vừa ấm cúng mà cũng có thể là 1 nơi để học tập và làm việc rất là chill luôn. Gì đâu mà quán xinh, nước ngon chịu không nổi, nhất định mình sẽ quay lại tụ tập check in típp

_____________________
Đánh giá chung:
✨Món nước, bánh: 9/10
✨Không gian: 10/10
✨Phục vụ: 10/10
✨Concept quán: 10/10
✨Vệ sinh: 10/10 ( Có khách về là thấy anh nv dọn bàn liền luôn )

-> TỔNG: 49/50 ( NHẤT ĐỊNH PHẢI GHÉ NHA 🙈 )

join Phê Sài Gòn để biết thêm nhiều quán để chill nha ❤️

#mmsg #mammamgovap",https://m.facebook.com/groups/YAN.MMSG/permalink/1094543104628120/,2021-12-16 20:56:22,395,34,157
1.1071E+15,"QUÁN NGON BÌNH DÂN CHO CÁC BÁC ĐÂYY

Pong Quán
📍168/73 Nguyễn Gia Trí, Q. Bình Thạnh
⏳ 9am - 10pm
💸 6️⃣ xu - 4️⃣0️⃣ xu
————
Pong Quán chắc hẳn đã không còn xa lạ gì với mọi người nữa rồi, nhất là các bạn học sinh sinh viên. Nay mình mới có dịp để đi thử, bây giờ thì biết tại sao quán này đông dữ vậy 🤭

Quán có không gian thoáng mát, ngồi ngoài trời nhưng mà mỗi chỗ đều có quạt nên không sợ hầm, nóng nực.

Nay mình order mấy món:
🍳 Chén trứng nướng: mình gọi 2 vị là nướng Pong và nướng xúc xích+bắp. Cái nào cũng ngon, đầy ụ nhân. Mình thích nướng Pong hơn tại có phô mai béo béo chảy ra nữa 🤤 Mình cho món này 100000/10 điểmm
🥓 Thịt heo nướng, bò cuộn sả cây: Thịt mềm, không có dai, thơm mùi sả. Này mọi người để nóng ăn liền sẽ ngon hơn x100, mình lo chụp choẹt quá nên lúc ăn hơi nguội, giảm độ ngon đi xíu 😢😢
🌮 Cuốn chả cá: mình nghĩ ít nên kêu 2 cuốn mà cuốn nào cuốn nấy chắc nịch 😓 Có chả cá, trứng, rau dưa leo, chấm nước mắm đậm đà. Mọi người nên thử món này nhe!
🍗 Chân gà ngâm sả tắc: món này signature anh chủ giới thiệu cho mình, mình với bạn no lắm rồi mà anh chủ dụ dỗ “này ngon lắm đó, e phải thử”. Oke quất luôn! Công nhận “ngon như lời đồn” 🤭

Mặc dù gọi rất nhiều món nhưng quán lên món nhanh, nhân viên phục vụ bọn mình nhiệt tình 🥰

Quán mang đậm khẩu vị tại Phan Rang, các món ăn vặt ăn mặn đặc sản Phan Rang đều có đủ. Dân Phan Rang đang nhớ quê nhà thì ghé thử một lần đi 🤣 Quán có thêm chi nhánh ở Q.10 với Q.9, nào gần nhà hơn thì mọi người đến nèee 🏃🏻‍♀️🏃🏻‍♀️

🎊 Đánh giá của mình về quán 🎊
- Món: 9,5/10
- Thái độ phục vụ: 10/10
- Độ vệ sinh: 10/10
- Về concept: 8/10
- Về giá: 10/10
👉🏻 Tổng: 47,5/50
👉🏻 GHÉ THỬ NHA!
—————————
Join Măm Măm Sài Gòn để được tui dắt đi muôn nơi 🔥
#mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1107099810039116/,2022-01-05 16:46:38,199,10,9
5.27149E+14,"THỨ NĂM LONG NHONG QUÁN PONG ĂN CHÉN TRỨNG NƯỚNG NÀO 😆😆

Thèm quá thèm quá, chén trứng nướng to oạch có hẳn một cục phô mai béo ơi là béo luôn, thơm ngon bao tiền luôn 😆😆😆

• Quán PONG này chuyên bán đặc sản Nha Trang từ chén trứng nướng béo ngậy xiêu lòng người, nem cuốn thơm lừng tới tuyển tập đồ ăn vặt như vịt lộn xào me, xiên nướng 😍😍😍

• Giá ăn vặt chỉ từ 15k, nhăm nhi hết một buổi chiều. Không gian quán thoải mái, nhân viên phục vụ vui tính

Điểm: 8/10

Địa chỉ: 168/73 Nguyễn Gia Trí, Bình Thạnh
116/2 Thành Thái, Quận 10
130 Đường số 2, Thủ Đức
Bán từ 15:45 - 22h nha cả nhà

Quán nào cũng bán ngon bạn nhé

Nên đến trải nghiệm 😋😋

#mammamsaigon
#anvat",https://m.facebook.com/groups/YAN.MMSG/permalink/527149494700820/,2019-09-26 16:39:37,321,212,123
1.1338E+15,"TOP 10 QUÁN CÀ PHÊ XINH XẮN NÊN ĐI 1 LẦN 😍😍

1. Cafe Luia
195/10A Điện Biên Phủ, phường 15, quận Bình Thạnh

2. DaBang Coffee
133-135 Nguyễn Gia Trí, quận Bình Thạnh

3. Gia Room
10/1 Đoàn Thị Điểm, quận Phú Nhuận

4. Doryo Cafe & Tea
27 Nguyễn Văn Lượng, phường 17, quận Gò Vấp

5. Madchen Cafe
3/13D Võ Văn Tần p6 quận 3

6. CĂN NHÀ GỖ CÀ PHÊ
93B Chu Văn An P.26 Bình Thạnh

7. Kohi Coffee
33 Nguyễn Thị Minh Khai, Q.1

8. another? bake shop
Chung Cư 504 Nguyễn Tất Thành, p18, Q4

9. Cà Phê Valhallant
162/8 Nguyễn Văn Khối, P.9, Gò Vấp

10. IYO cafe
132 đường số 9A, khu dân cư Trung Sơn, Bình Hưng, Bình Chánh

#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1133796720702758/,2022-02-17 11:07:18,388,342,134
1.09717E+15,"BÁNH TRÁNG MẮM RUỐC ĐÀ LẠT CHÂN ÁI CỦA LÒNG TUI 😋

Cắn miếng bánh ta nói nó giòn rụm cả vị mặn mặn thơm lừng mắm ruốc. Trời quơi thèm xỉu bánh tráng mắm ruốc Đà Lạt lun ý :>>

👉 Mng mu.a ở đây nè: https://gdll.vn/yPu14h

#mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1097167857698978/,2021-12-20 22:54:26,62,2,15
1.13823E+15,"Cafe Concept Hội An - Châu Âu ngay giữ lòng Saigon bạn biết khum???

Follow mình trên IG: ""@quizxtran"" để biết thêm nhiều quán cafe xinh nha.

""The Letter Coffee - Indochine""

Quán có hai không gian, Lầu 6 với tường màu vàng chanh cùng những chiếc lồng đèn nhiều màu sắc, chiếc bàn may cũ, những tấm lụa óng ánh, The Letter như một Hội An thu nhỏ ngay giữa lòng Saigon đầy thơ mộng. Ở Lầu 8 theo phong cách Châu Âu chắc hẳn bạn sẽ được 7749 góc máy xịn sò khi tớ. Một không gian rộng rãi thoáng mát phù hợp để cafe cùng bạn bè, chill chill tối cùng người yêu thì không có gì tuyệt vời hơn. Nước ở đây khá okla & decor lại đẹp, bắt mắt á mọi người.😚😚

Ngoài ra tại L8 có tiệm nail nữa nè, vừa đi làm đẹp vừa có chỗ cafe sống ảo nữa tại sao không đến thử nhể 😁😁

✨Đánh giá theo trải nghiệm của mình ✨
🔸Món ăn, thức uống : 8/10
🔸Concept quán : 9/10 - quán decor đẹp, sang trọng.
🔸Thái độ phục vụ : 9/10 - Các bạn nhân viên nhiệt tình, thân thiện
🔸Giá cả : 9/10
🔸Vệ sinh : 10/10
👉Tổng : 45/50 => PHẢI THỬ NHA CẢ NHÀ !

*Địa chỉ: Lầu 6-8, Chung Cư Nguyễn Huệ - Q.1 - TP.HCM
*Thời Gian: T2 - CN ( 9h30 - 22h )
*Giá: 45k++/ 1 món nước, có bán cả bánh, đồ ăn.

P/s: Giữ xe 6k ngay dưới nhà sách. Vui lòng hỏi nhân viên quá để được chỉ dẫn bãi giữ xe gần nhất nha.
#mammamsaigon #mammamquan1",https://m.facebook.com/groups/YAN.MMSG/permalink/1138227913592972/,2022-02-24 08:42:52,37,7,8
1.00922E+15,"MÓN ĂN KHIẾN BAO NGƯỜI THƯƠNG NHỚ ĐỢI HẾT DỊCH ĐI ĂN LẠI NHAA 👇
1. Bún thịt nướng chị Tuyền
📍 175C Cô Giang, Q.1
⏰ 7:00 - 20:00
💵 47k - 62K
2. Bún thịt nướng Kiều Bảo
📍4 chi nhánh: Quận 1, Quận 10, Gò Vấp, Tân… More Phú
⏰11:00 - 21:00
💵 24k - 28k
3. Bún thịt nướng Nga
📍6 Trần Khắc Chân, P. Tân Định, Q.1
⏰10:00 - 17:30
💵 25k - 35k
4. Bún thịt nướng Hải Đăng
📍149 Chấn Hưng, P.6, Q. Tân Bình
⏰10:00 - 22:00
💵 37k
5. Bún thịt nướng A Tĩnh
📍67 Nguyễn Văn Tố, P. Tây Thạnh, Q. Tân Phú
⏰6:30 - 13:00
💵 25k - 35k
6. Bún thịt nướng cô Lan
📍23 Huỳnh Tịnh Của, P.19, Q. Bình Thạnh
⏰15:00 - 21:00
💵 40k
7. Bún thịt nướng Hoàng Văn
📍137 Chấn Hưng, P.6, Q. Tân Bình
⏰10:00 - 22:00
💵 35k
8. Bún thịt nướng Thiên Bảo
📍339/10 Tô Hiến Thành, Q.10
⏰15:00 - 22:00
💵 25k
-----
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1009220793160352/,2021-08-11 17:02:11,501,162,155
1.11074E+15,"TIỆM BÒ SỐT TRỨNG MUỐI PHÔ MAI ""10 CÂY VÀNG"" 🤣🤣

10 cây vàng ở đây là vì cô chủ ""đạo"" vàng mọi người ạ =))) Nhìn cô đeo mà choáng ngợp luôn 🤣 Tiệm bò nằm ở Hoàng Sa với quả view bờ kè mát mẻ, thoáng đãng. Menu từ 165k-175k/1 phần 2 người ăn vô tư. Miếng bò mềm, không dai, nướng thơm phức, cắt miếng nào chấm vào sốt là mlem miếng đó 😚Ở đây có 2 loại sốt chính là trứng muối - phô mai và cả 2 đều đỉnh của chóp. Độ béo ngậy, nêm nếm rất vừa miệng chứ không bị nhạt nhoà. Ngoài bò thì quán có thêm chân gà, bẹ sữa, bạch tuộc,... nhậu nhâm nhi hợp lý phết nha. Ai muốn lấy víaaa có lộc đeo vàng thì ghé ăn tiệm này liền :))))

🏡993_Hoàng Sa P11_Q3
⏰16h-23h
✨BÁN XUYÊN TẾT nheee",https://m.facebook.com/groups/YAN.MMSG/permalink/1110740279675069/,2022-01-11 12:24:59,3495,944,1203
9.03049E+14,"Sau lần thứ 1 trải nghiệm Nem Nướng Đơn Dương Cô Đài 🍡🍡🍡🍡 thì lần 2 mình quay trở lại đây. Menu có thêm món Bún Riêu và Bún Mắm Nêm Lỗ Tai Heo Ba Rọi .
So với lần đầu thì chắc do quán khai trương nên chắc phục vụ khá lâu nhưng lần 2 chắc quán rút kinh nghiệm mọi thứ rẹt rẹt và nhanh nhẩu hơn 😌😌
Lần này mình đi 1 tập đoàn gia đình gồm 6 người thì menu cũng ít nên quyết định kiu luôn cả 3 món 😘😘
- Nem Nướng thì so dới nhà mình thì vẫn the best lần đầu ăn thì Nem khá khô nhưng lần 2 thì mọi thứ vẻ ngon hơn , đậm đà hơn , tương đặc ko lỏng ko bị loãng thơm mùi đậu phộng , nhiều loại rau khác nhau để mình cuốn ( bánh tráng hơi cứng nên mọi người lấy rau chà dô bánh tráng cho mềm đó là cô chủ nói hoặc xin 1 chén nước nhaaaa ) Mẹ mình ăn healthy thì chỉ lấy rau sống cuốn với nem chấm với tương ko ăn bánh tráng giòn thì ko sợ béo nha ..😌😌
💵 70k/phần
- Bún Real : tô đầy đủ chất lượng nói chung ngon :))) 1 cục Real to chà bá lửa được 1 2 cục huyết , da heo, nước dùng đậm đà. Giá cả phải chăng. 🤪🤪
💵 35k/phần
- Bún Mắm Nêm Ba Rọi Tai Heo : nói chung cũng y chang như Nem Nướng nếu người sành ăn thì cái sự nhon ở đây là Mắm Nêm chứ mấy topping kia ở đâu cũng dậy Tai heo dòn , ba rọi ngon . Mẹ tớ bảo này mắm nêm đậm đà . Hỏi chủ quán thì cô ấy bảo mắm nêm ship từ miền trung dô nên thấy mọi thứ trông rất okeeee . Đậm đà , ngon ngon ngon... 😎😎
💵 60k/phần
Nói chung , nay đi ăn ko phải quảng cáo cho Quán chứ 3 món nay ăn suất sắc thật sự , ưng cái bụng mình và cả biệt đội gia đình 😛😛 Mọi người tự trải nghiệm thử nha 😋😋 page quán Nem Nướng Đơn Dương - Cô Đài ( ship online )

Món ăn 10/10
Chất lương pvu : 9/10
Concept quán : 8/10 ( Không gian nhỏ )
Giá : 9/10
Độ vệ sinh 10/10

🏚 383 Hoàng Sa p Tân Định Q1
📲 0932510017
⏰ 09AM - 21h30

#mamamsaigon #monngonquan1 #nemnuong",https://m.facebook.com/groups/YAN.MMSG/permalink/903048693777563/,2021-02-23 20:04:02,75,20,35
6.46986E+14,"Bánh này tui của @kcbakeryy trên Instagram , bánh của bạn ấy là Best nhất tim tui 😇 Tui lại lên cơn THÈM BÁNH NGỌT 🤩 Tui review lần nữa cho ai chưa biết về ẻm nha xuất sắc lắm quí dị ơi . Best nhất là Bánh Mì Phô Mai Tan Chảy 😍 cái sốt nó béo , bánh thì mềm xốp ngon xỉu . Tiếp đến là bánh Trà Sữa và Bánh Milo kem trà sữa không quá ngọt mà béo ăn kèm trân châu dẻo dai đỉnh lắm . Bánh Bông Lan Trứng Muối thì hai loại sốt luôn đã chưa nè . Còn có Tiramisu có thể mix đủ ba mùi xỉu . Bánh phô mai nướng ngon béo đậm đà phô mai . Ta nói @kcbakeryy làm gì tui cũng ưng , mà nhà gần xịt nhà tui nên là tui qua mua bánh xẹt cái là có liền
Bạn nào muốn thì Oder qua Facebook : Khanh Lưu nhen hoặc qua Instagram KC's Bakery
▫️
_______________________________________
Oder qua Instagram @kcbakeryy
Hoặc FB : Khanh Lưu
🌵 Hastag #hoanglamfoodie Chia sẻ những món ăn ngon cùng Lam nhé
▫️
🌻 Instagram : @hoanglam.foodie
🤤🤗Lam sẽ đưa bạn đến thế giới của Lam , nơi được lấp đầy bằng thức ăn ngon🍖🍤🍗🍟🍜🍝🥓🧀🧀",https://m.facebook.com/groups/YAN.MMSG/permalink/646985926050509/,2020-02-27 10:40:32,234,58,73
1.13478E+15,"10 QUÁN ĂN NGON NHẤT TẠI QUẬN 10 KHÔNG THỂ BỎ QUA 😚😚😚

1. OZ Topokki Buffet
📍Địa chỉ: 710 Sư Vạn Hạnh, P15, Q10

2. Kokoria
📍207/33 Ba Tháng Hai, Quận 10
⏰ 10h - 22h

3. PAPA'S CHICKEN
📍369 Nguyễn Tri Phương, P. 5, Quận 10
⏰ 10h30 - 23h

4. Bánh ướt lòng gà Chờ Chút
📍266/42 tô hiến thành, phường 15, quận 10

5. TAKA BBQ
📍Địa chỉ: 327 Nguyễn Tri Phương, Phường 7, Quận 10

6. Quán Con Gà Nướng
📍Địa chỉ: 152/7 Thành Thái, Phường 12, Quận 10

7. Cô Năm – Cút Chiên Bơ Sài Gòn Quận 10
📍Địa chỉ: 54 Đồng Nai, Phường 15, Quận 10

8. Hội An Quán
📍Địa chỉ: 285/94A Cách mạng tháng 8, phường 12, quận 10

9. Sakura Việt Nam
📍Địa chỉ: 505 Sư Vạn Hạnh, P.12, Q.10

10. Lẩu Dê Khánh Hoàng
📍Địa chỉ: 412 Vĩnh Viễn, Phường 8, Quận 10

#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1134778153937948/,2022-02-18 22:55:26,133,85,33
1.13734E+15,"💥 KHÁM PHÁ ĐỊA ĐIỂM BÁN TRÀ SỮA TUYẾT YẾN MỚI LẠ TẠI QUẬN 10 😱
📍 Trà sữa H&H : 105-KA Hồ Thị Kỷ P1 Q10
⏰ 11h30 - 21h
💵 từ 18K
____________
Tui mới lọt hố cái món trà sữa tuyết yến ở quán này đây mng ơi =))) Tuyết… More yến là cái sợi trong trong giòn giòn hay nấu trong chè dưỡng nhan á. Vị trà sữa ở đây giống các quán hồi xưa đi học Nhi hay uống, kèm theo tuyết yến, trân châu dai với thạch củ năng uống vui miệng lắm. Hút một phát đã cả người :>>
Menu ở quán cực kỳ đa dạng, rất nhiều topping khác nhau, mng thích gì thì cứ order chị chủ làm nha. Chị chủ ở đây siu dth, tui mua mà tui đứng tám chuyện cười hằng hặc luôn á. Giá ở đây rẻ rề hà, phù hợp với các bạn học sinh - sinh viên nà 🤣
Cái ly trà sữa tuyết yến trân châu thạch củ năng của tui chỉ 35K hui á 😱


✨ Đánh giá của tui ✨
🔹 Món nước : 8.5/10
🔹 Giá cả : 10/10
🔹 Vệ sinh : 8/10
🔹 Thái độ phục vụ : 10/10 - chị dth chịu hông nổi áaaa
🔹 Chị bán mang về nha cả nhà ơiii
👉🏻 Tổng : 36.5/40 => Đáng măm nha cả nhà ơiiii


#MammamSG #mammamquan10",https://m.facebook.com/groups/YAN.MMSG/permalink/1137337470348683/,2022-02-22 22:20:54,153,36,64
1.13582E+15,"Top Quán Milo Dầm Ngon Nhức Nách Ở Sài Gòn 🍩🍫
Milo dầm là món ăn vặt cực thích của các “tín đồ ăn vặt”, quen thuộc với tuổi thơ của nhiều người bởi hương vị vừa lạ miệng lại thơm ngon. Giữa tiết trời nóng bức của Sài Gòn mà được nhâm nhi một ly milo dầm thì thật “đã” biết bao. Milo dầm đơn giản chỉ có đá bào, lớp bột cacao, sữa đặc và rắc thêm gói bột milo mà lại có sức hút lạ lùng, đã trót thử thì sẽ ghiền luôn ngay từ lần đầu tiên
🍫 May- Milo dầm
Địa chỉ: 84A/20 Trần Hữu Trang, phường 10, quận Phú Nhuận, HCM
🍫 Coconino Tea&Cheese
Địa chỉ: 162T Trường Chinh, Tân Bình
🍫 Oh Tea & Coffee
Địa chỉ 148 Bùi thị xuân, phường 2, Quận Tân Bình, HCM
🍫 Milo Dầm Tutimi
Địa chỉ 425 Nguyễn Văn Công, Phường 3, Q. Gò Vấp
🍫 Milo dầm Thủy Trà milk tea
Địa chỉ 80 Trương Quốc Dung, phường 10, quận Phú Nhuận, HCM..
🍫 The Milktea Guy
Địa chỉ Số 06 Lô F chung cư Ngô Gia Tự, quận 10,
🍫 Milo dầm Tân Khai
Địa chỉ: 57 Tân Khai Phường 4 Quận 11
🍫 Đá Bào Milo Bom Bom
Địa chỉ: 87 Lê Quang Sung, phường 2, quận 6, HCM
🍫 Milo Dì Mũi
Địa chỉ: Đối diện 19 Nguyễn Khắc Nhu, quận 1
🍫Milo dầm chú Vũ
Đối diện THPT Lương Thế Vinh, Nguyễn Khắc Nhu Quận 1
🍫Milo chung cư Tôn Thất Hiệp
Tầng trệt, chung cư 42 Tôn Thất Thiệp , Quận 1
🍫Milo dầm Bão Bão
Số 71 Ngô Tất Tố - Q.Bình Thạnh
98B Lý Thái Tổ, Quận 10
🍫Milo dầm cô Thu
436B/18 Đường 3 Tháng 2, Quận 10
🍫Milo dầm mật ong Khả Ái
87 Hồ Văn Long, P.Tân Tạo, Quận Bình Tân
______
Ghé Măm Măm Sài Gòn để biết thêm nhiều quán mlem nha
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1135815303834233/,2022-02-20 15:38:18,109,42,39
1.09819E+15,"THỨ 7 MÁU CHẢY VỀ TIM
CÙNG NHAU ĐI QUẨY HẾT BUỒN EM ÊIIII 🥰
Chưa biết đi quẩy ở đâu vừa xịn vừa rẻ thì tham khảo qua YMC Cafe Lounge nha quý vị huynh đài ơi =))) Sẵn đang có khuyến mãi mua 2 chai vang tặng 1 chai hời lắm 😚
📍 Young Money Club Cafe Lounge : 150/9 Nguyễn Trãi P.Bến Thành Q.1
⏰ 14h - 2h
_____________
YMC theo concept hiện đại Futuristic với nhiều ánh đèn neon xanh - hồng cùng 7749 góc sống ảo chất lừ lắm, tui kết nhất cái đường hầm ánh sáng á, chụp lên bức nào bức đó đẹp xĩu
Hôm tui đi thì được bạn nhân viên giới thiệu chương trình mua 2 tặng 1 với vang Gato negro - Cabernet Sauvignon hoặc Vin de Frence Syrah. Dịp này mà rủ bạn bè, người yêu hay đồng nghiệp tới nhâm nhi giải stress thì hết sẩy
Giá cả ở đây cũng rất phải chăng nhen. Team tui đi đông order thêm cả trái cây, khô bò với trà sữa (pất ngờ chưa 🤣 ) mà mỗi người chia ra tầm đâu 300k hơn thui
Nếu mng tới vào T7, CN thì có DJ chơi nhạc tha hồ quậy tung nóc =))))
✨ Đánh giá của tui
🔹 Concept quán : 10/10 - góc nào cũng đẹp với ngầu luôn, về hổng cần edit hình luôn á =)))
🔹 Thái độ phục vụ : 10/10 - Các bạn nhân viên rất tận tình, lịch sự
🔹 Giá cả : 8/10
🔹 Thức uống - món ăn : 9/10 - trái cây tươi, vang uống chill chill nhẹ nhàng thì hợp lý nè
🔹 Vệ sinh : 10/10
👉🏻 Tổng : 47/50 => NHẤT ĐỊNH PHẢI THỬ NHEN !

#mammamsaigon #mammamquan1",https://m.facebook.com/groups/YAN.MMSG/permalink/1098194090929688/,2021-12-22 14:29:40,719,36,58
1.04466E+15,"TOP 10 QUÁN CAFE THEO MÔ HÌNH ROOFTOP CÓ VIEW CỰC CHILL NHẤT ĐỊNH PHẢI ĐI
1. Chạng Vạng Rooftop
Địa chỉ: Lầu 6, 72/6 Bạch Đằng, P.24, Q. Bình Thạnh
2. Love Rosie Rooftop Cafe
Địa chỉ: Lầu 7, số 7 Cộng Hoà, P.4,… More Q.Tân Bình
3. Trăng Non Rooftop
Địa chỉ: Lầu 7, 302 Nguyễn Văn Đậu, P.11, Q. Bình Thạnh
4. Hừng Hoa Beer
Địa chỉ: Lầu 5, 11A Hòa Hưng, P.12, Q.10
5. Cà Phê Cô Ba Đồng Khởi
Địa chỉ: Lầu 5, Số 2-4-6 Đồng Khởi, P. Bến Nghé, Q.1
6. Zahrah Coffee Lougne & Rooftop
Địa chỉ: Tầng 4, 19 Đỗ Quang Đẩu, P.Phạm Ngũ Lão, Q.1
7. Sargon Rooftop Coffee
Địa chỉ: 2/42 Cao Thắng, P.5, Q.3
8. Bully’s Rooftop
Địa chỉ: 122/6 Trần Đình Xu, P. Nguyễn Cư Trinh, Q.1
9. Jean Paul Cafe
Địa chỉ: 33/11 Lý Văn Phức, P.Tân Định , Q.1
10. Nắng Rooftop Coffee
Địa chỉ: 326 Lê Văn Lương, P.Tân Hưng, Q.7


#rmk #st352
#mammamsaigon
#mammamtonghop",https://m.facebook.com/groups/YAN.MMSG/permalink/1044657029616728/,2021-10-01 21:16:15,1333,562,338
1.13861E+15,,https://m.facebook.com/groups/YAN.MMSG/permalink/1138607280221702/,2022-02-24 22:02:06,0,0,1
1.06905E+15,"🎸 CUỐI TUẦN CÙNG NHAU ĐI CHILL VỚI LIST QUÁN CAFE ACOUSTIC CỰC CHẤT LƯỢNG 🎸

Cuối Hẻm Là
📍5/47 Nguyễn Trung Ngạn, Phường Bến Nghé, Quận 1
⏰9:30-22:00 l Acoustic T6-7-CN hàng tuần (hình: @jasmine.phan.95)

Nhặt Cafe
📍 354/30 Lý Thường Kiệt, phường 14, Quận 10
⏰ 19:00 - 22:30 | T4 - CN

OpenShare Cafe
📍 158/12 Trần Huy Liệu, phường 15, quận Phú Nhuận
⏰ 8:00 - 23:00 | Acoustic hàng ngày (từ khoảng 21:00)

Nhà Gỗ Coffee
📍 740 Nguyễn Văn Quá, phường Đông Hưng Thuận, Quận 12
⏰ 24/7 | Acoustic T3, T5, CN

Chiêu Coffee
📍 195 Phạm Văn Chiêu, P14, Gò Vấp
⏰7:00 - 23:00 | Acoustic cả tuần (20:30 - 23:30)

Highni Rooftop
📍42 Trần Cao Vân, Phường 6, Quận 3
⏰16:00-00:00 l Acoustic T5-CN hàng tuần

Mộc Cafe
📍 130A Nguyễn Đình Chiểu, phường 6, Quận 3
⏰ 6:00 - 23:00 | Acoustic cả tuần (từ khoảng 20:30 - 22:30)

Yoko Cafe
📍 22 Nguyễn Thị Diệu, phường 6, Quận 3
⏰ 8:00 - 24:00 | Acoustic hàng ngày (sau 20:00)

Quỳnh Acoustic Coffee & Beer
📍 45A Đường Số 4 , Phường Bình Trị Đông B , Quận Bình Tân
⏰ 7:00 - 22:00 | Acoustic T5

Tôn Cafe
📍 390/7 Đường 3/2, phường 12, Quận 10
⏰ 7:00 - 22:00 | Acoustic T6, T7, CN (Fb: Tôn Cafe)

Ráng Chiều Rooftop
- 39A Trần Khắc Chân , Phú Nhuận 17g - 00g30

Nhạc ACOUSTIC 20h30 hằng đêm
Lầu 1, 551 Phan Văn Trị, Phường 5, Gò Vấp

Cục Đá Coffee :
153/22 Điện Biên Phủ Q.Bình Thạnh

Skyy Garden Coffee
- nằm tại Tầng 8 (Sân thượng) của 98 Phùng Văn Cung, Phường 7, Quận Phú Nhuận

Jager
- 45 Hoàng Quốc Việt, Phú Thuận, quận 7.

Chợ Gạo Quán
192 Ly Tu Trong Street, Ben Thanh Ward, District 1

Phiêu Acoustic
343/6 Tô Hiến Thành, P12, Q10

___________________________________________________
Nhớ join Phê Sài Gòn để biết thêm nhiều quán siêu xịn nhé
#mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1069054587176972/,2021-11-07 11:17:04,488,324,151
